alias_previous_symbol	index
SETP	33811
SETP13	33813
SETP18	33830
ALS4	33831
SCAR1	33831
KIAA0625	33831
AOA2	33831
Sen1	33831
PSK-1	33835
FLJ90517	33835
ZNF162	33836
ZFM1	33836
ZCCHC25	33836
SF3a120	33837
SAP114	33837
PRPF21	33837
Prp21	33837
SF3a66	33838
SAP62	33838
PRPF11	33838
Prp11	33838
SF3a60	33839
SAP61	33839
PRP9	33839
PRPF9	33839
SF3A3P	33840
dJ581P3.1	33840
SAP155	33842
SF3b155	33842
PRPF10	33842
Prp10	33842
Hsh155	33842
SAP145	33843
SF3b1	33843
Cus1	33843
SF3b145	33843
SAP130	33844
SF3b130	33844
RSE1	33844
KIAA0017	33844
SAP49	33845
SF3b49	33845
Hsh49	33845
SF3B4P	33846
SF3b10	33847
MGC3133	33847
Ysf3	33847
P14	33848
SF3B14a	33848
Ht006	33848
CGI-110	33848
SAP14a	33848
KIAA0542	33849
PISD	33849
PPP1R139	33849
RU1	33850
DKFZp434L243	33850
SFMBT	33850
KIAA1617	33851
YWHAS	33852
PSF	33853
PPP1R140	33853
SFPQP	33854
C10orf78	33855
MEIR5	33855
MEI5	33855
bA373N18.1	33855
FLJ41960	33855
SARP2	33858
FRP	33858
FRP-1	33858
SARP1	33859
SDF-5	33859
FRP-2	33859
frpHE	33860
FRP-4	33860
FRPHE	33860
FRZB-2	33860
SARP3	33861
SFRS8	33862
SWAP	33862
C6orf83	33863
MGC19825	33863
pRGR1	33863
UNQ512	33864
dJ747L4.C1.2	33864
MGC5391	33865
SFTPF	33866
SFTPG	33867
SFTPH	33868
NANCI	33868
SFTP1	33869
SP-A	33869
SP-A1	33869
COLEC4	33869
SP-A2	33870
COLEC5	33870
SFTPP1	33871
SFTPAP1	33871
COLEC6	33871
SFTP3	33872
SP-B	33872
SFTP2	33873
SP-C	33873
PSP-C	33873
SMDP2	33873
BRICD6	33873
SFTP4	33874
SP-D	33874
COLEC7	33874
FLJ12876	33876
SLC56A1	33876
SLC56A2	33877
SFX3	33878
SLC56A3	33878
SLC56A4	33879
BBG-TCC	33881
SLC56A5	33881
ADL	33882
SCARMD1	33882
LGMD2D	33882
adhalin	33882
DMDA2	33882
A2	33882
LGMD2E	33883
SGC	33883
A3b	33883
DAGD	33884
LGMD2F	33884
CMD1L	33884
DYT11	33885
DMDA1	33887
MAM	33887
LGMD2C	33887
SCARMD2	33887
DAGA4	33887
SCG3	33887
DMDA	33887
TYPE	33887
A4	33887
MGC130048	33887
ZSG1	33888
CCDC101	33889
FLJ32446	33889
TDRD29	33889
DKFZp761D221	33890
SGK	33891
SGK2	33893
SGKL	33893
TMEM23	33894
MOB	33894
MGC17342	33894
SMS1	33894
MGC26963	33896
SMS2	33896
SGOL1	33897
NY-BR-85	33897
SGOL1-AS1	33898
SGOL1P1	33899
SGOL1P2	33900
SGOL2	33901
TRIPIN	33901
FLJ25211	33901
SPL	33902
SPP2	33904
FLJ39004	33904
HSS	33905
MPS3A	33905
SFMD	33905
RUTBC2	33906
KIAA1941	33906
RUTBC1	33907
KIAA0397	33907
RUTBC3	33908
DJ1042K10.2	33908
RUSC3	33908
RabGAP-5	33908
RABGAP5	33908
SGT	33910
Sgt2	33911
FLJ39002	33911
FLJ30542	33912
SH2B	33912
APS	33913
LNK	33914
IDDM20	33914
IMD5	33915
LYP	33915
XLP	33915
MTCP1	33915
DSHP	33915
XLPD	33915
EBVS	33915
SAP	33915
EAT2	33916
TSAd	33917
F2771	33917
NSP1	33918
NSP3	33919
FLJ20967	33920
SH2A	33920
PPP1R38	33920
FLJ35993	33923
LOC646892	33924
21-GARP	33925
MGC117402	33926
ARHGAP43	33929
RES4-23	33930
CRBM	33930
Sab	33932
KIAA1720	33934
DKFZp434D0215	33935
EVE1	33935
EBP	33935
Kryn	33935
SH3P19	33935
Eve-1	33935
C1orf113	33936
FLJ22938	33936
SH3P8	33937
SH3D2B	33937
CNSA1	33937
EEN	33937
MGC111371	33937
SH3GLP1	33938
CNSA-P1	33938
SH3GLP2	33939
CNSA-P2	33939
SH3GLP3	33940
CNSA-P3	33940
SH3P4	33941
SH3D2A	33941
CNSA2	33941
EEN-B1	33941
SH3D2C	33942
SH3P13	33942
CNSA3	33942
EEN-B2	33942
HsT19371	33942
CGI-61	33943
KIAA0491	33943
Bif-1	33943
PPP1R70	33943
KIAA1848	33944
CIN85	33945
SH3MD1	33946
FISH	33946
KIAA0418	33946
KIAA1295	33948
FLJ20831	33948
SH3MD2	33949
POSH	33949
RNF142	33949
KIAA1494	33949
PPP1R39	33950
FLJ23654	33950
RNF158	33950
Hepp1	33950
POSHER	33950
SH3MD4	33951
FLJ00204	33951
POSH2	33951
FLJ20356	33953
KIAA1985	33954
CMT4C	33954
Ray	33956
DKFZP586F1318	33956
SSTRIP	33957
SPANK-1	33957
synamon	33957
CORTBP1	33958
CTTNBP1	33958
ProSAP1	33958
SHANK	33958
SPANK-3	33958
C11orf76	33961
SPANK-2	33962
prosap2	33962
KIAA1650	33962
PSAP2	33962
DKFZP434N1923	33963
SIPL1	33963
ABP	33965
TEBG	33965
MGC126834	33965
MGC138391	33965
SHC	33966
p66	33966
ShcA	33966
SHCL1	33968
SLI	33969
SCK	33969
SHCB	33969
N-Shc	33970
NSHC	33970
SHCC	33970
RaLP	33971
SHCD	33971
FLJ22009	33972
PAL	33972
C1orf14	33973
C19orf66	33977
FLJ11286	33977
RyDEN	33977
IRAV	33977
SFL	33977
HPE3	33978
HLP3	33978
HHG1	33978
SMMCI	33978
TPT	33978
TPTPS	33978
MCOPCB5	33978
C13orf13	33979
TMEM46	33979
bA398O19.2	33979
PRO28631	33979
WGAR9166	33979
hShisa	33979
hShisa3	33980
C1orf40	33981
TMEM58	33981
hShisa4	33981
SCOTIN	33982
hShisa5	33982
FLJ45455	33985
C22orf17	33987
Orf26	33987
KIAA1644	33989
FAM159A	33990
MGC52498	33990
FAM159B	33991
PP203	33992
Sb1	33992
C20orf196	33993
FLJ25067	33993
RINN3	33993
FAM35A	33994
MGC5560	33994
bA163M19.1	33994
FAM35A1	33994
RINN2	33994
FAM35B	33995
FAM35EP	33995
FAM35BP	33995
bA38L15.1	33995
FAM35AP	33996
FAM35A2	33996
FAM35CP	33996
FAM35B2	33997
FAM35DP	33997
AC008560.1	33998
FLJ26957	33998
CTC-534A2.2	33998
RINN1	33998
CSHMT	33999
SHMT	33999
MGC15229	33999
MGC24556	33999
SHMT1P	34000
SHMT	34001
C9orf84	34002
FLJ32779	34002
Zip2	34002
MZIP2	34002
KIAA0862	34003
SOC2	34003
SUR-8	34003
SOC-2	34003
SUR8	34003
PHOG	34004
GCFX	34004
SS	34004
SHOXY	34004
SHOT	34005
OG12X	34005
OG12	34005
CARKL	34006
SHK	34006
FLJ90837	34007
KIAA2023	34007
bA545I5.2	34007
FLJ10539	34008
Shq1p	34008
APXL2	34010
KIAA1960	34010
APXL	34011
APXLP	34012
ShrmL	34013
SHRM	34013
KIAA1481	34013
APXL3	34013
KIAA1202	34015
KIAA1598	34016
shootin1	34016
shootin-1	34016
YSG2	34018
CSE-C	34018
MGC87009	34018
LSE	34018
hSIAH1	34019
SIAH1L	34020
FLJ39203	34023
FLJ20174	34024
SID-1	34024
CGI-40	34026
TIR8	34027
IL-1R8	34027
SN	34028
SIGLEC-1	34028
CD169	34028
FLJ00051	34028
FLJ00055	34028
FLJ00073	34028
FLJ32150	34028
dJ1009E24.1	34028
sialoadhesin	34028
CD33L2	34029
OB-BP2	34029
SIGLEC-5	34029
CD170	34029
CD33L	34030
CD33L1	34030
OB-BP1	34030
SIGLEC-6	34030
CD327	34030
SIGLEC19P	34031
SIGLECP2	34031
SIGLEC-7	34031
p75/AIRM1	34031
QA79	34031
CD328	34031
SIGLEC-8	34032
SAF2	34032
SIGLEC8L	34032
MGC59785	34032
CD329	34033
SIGLEC-10	34034
SLG2	34034
PRO940	34034
MGC126774	34034
SIGLECL1	34037
SLG	34037
S2V	34037
Siglec-XII	34037
Siglec-12	34037
Siglec-L1	34037
CD33L3	34039
HsT1361	34039
SIGLECP16	34040
Siglec-P16	34040
SIGLECP3	34041
SIGLECP1	34042
SIGLECP4	34043
SIGLECP5	34044
SIGLECP6	34045
SIGLECP8	34046
SIGLECP9	34047
SIGLECP10	34048
SIGLECP11	34049
SIGLECP12	34050
SIGLECP13	34051
SIGLECP14	34052
SIGLECP15	34053
C19orf75	34054
SIGLEC23P	34054
SIGLECP7	34054
FLJ40235	34054
OPRS1	34055
SR-BP1	34055
SNF1LK	34056
msk	34056
SNF1LK2	34058
KIAA0781	34058
QIK	34058
DKFZp434K1115	34058
LOH11CR1I	34058
FLJ12240	34059
L19	34059
KIAA0999	34059
QSK	34059
FLJ21168	34061
SIKE	34061
MSS	34062
BAP	34062
ULG5	34062
LINC01105	34063
FLJ30594	34063
LOC150622	34063
bHLHe14	34064
SIM	34066
MGC119447	34066
bHLHe15	34066
C5orf25	34067
FLJ44216	34067
OOMA1	34067
PLEIAD	34067
KIAA0700	34068
DKFZP434K2235	34068
KIAA0700	34069
C12orf14	34070
FAM60A	34070
TERA	34070
FAM60BP	34071
HsT2323	34071
FAM60CP	34072
FAM60DP	34073
SPA1	34074
KIAA0440	34075
E6TP1	34075
SPAR1	34075
KIAA1389	34076
SPAR2	34076
KIAA0545	34077
SPAR3	34077
lncRNA-PRLB	34078
PTPNS1	34079
SHPS1	34079
SIRP	34079
MYD-1	34079
BIT	34079
P84	34079
SHPS-1	34079
SIRPalpha	34079
CD172a	34079
SIRPalpha2	34079
MFR	34079
SIRP-ALPHA-1	34079
PTPNS1L	34080
SIRPA2P	34080
SIRP-BETA-1	34081
CD172b	34081
PTPN1L	34082
PTPNS1L3	34082
dJ776F14.2	34082
PTPNS1L2	34084
dJ576H24.4	34084
SIRPB2	34085
bA77C3.1	34085
SIRP-B2	34085
SIRPgamma	34085
CD172g	34085
SIR2L1	34087
SIR2L	34089
SIR2L3	34090
SIR2L4	34091
SIT	34095
SIVA	34096
Siva-1	34096
Siva-2	34096
CD27BP	34096
DFNA23	34097
HPE2	34099
SIX3OS	34100
AREC3	34101
DMAHP	34102
OPTX2	34103
Six9	34103
C18orf24	34104
MGC10200	34104
FAM33A	34105
FLJ12758	34105
FAM33B	34106
SKA2L	34106
Em:AC006313.1	34106
C13orf3	34107
MGC4832	34107
RAMA1	34107
SCAP1	34108
SKAP55	34108
RP11-456D7.1	34109
SCAP2	34110
RA70	34110
SKAP-HOM	34110
SKAP55R	34110
SAPS	34110
C10orf140	34112
FLJ45187	34112
SNO	34113
SnoN	34113
SnoA	34113
SKINTP	34114
SKINTL	34114
BTN12	34114
SKIV2	34115
HLP	34115
DDX13	34115
SKI2W	34115
170A	34115
SKIV2L1	34115
LBXCOR1	34116
CORL1	34116
FUSSEL15	34116
CORL2	34117
FUSSEL18	34117
Fussel-18	34117
SKP1A	34118
EMC19	34118
OCP2	34118
TCEB1L	34118
MGC34403	34118
OCP-II	34118
p19A	34118
OCP2	34119
TCEB1L	34119
TCEB1P	34119
EMC19	34119
SKP1B	34120
p19B	34120
FBXL1	34122
FBL1	34122
p45	34122
SLA1	34124
SLAP-1	34124
hSLAP	34124
SLAP	34124
C20orf156	34125
FLJ21992	34125
SLAP-2	34125
C13orf32	34126
FLJ30046	34126
KIAA1458	34127
FLJ21611	34127
SLAM	34128
CD150	34128
KALI	34129
NTBA	34129
KALIb	34129
Ly108	34129
SF2000	34129
NTB-A	34129
CD352	34129
CRACC	34131
19A	34131
CS1	34131
CD319	34131
BLAME	34132
SBBI42	34132
CD353	34132
CD2F-10	34133
CD84-H1	34133
SF2001	34133
HBP	34134
EAAC1	34135
EAAT3	34135
GLT-1	34136
EAAT2	34136
EAAT1	34138
GLAST	34138
EA6	34138
SATT	34139
ASCT1	34139
RDRC	34140
M7V1	34140
AAAT	34140
ASCT2	34140
EAAT4	34141
EAAT5	34142
GLUT1	34143
GLUT	34143
HTLVR	34143
CSE	34143
DYT18	34143
DYT9	34143
GLUT2	34145
GLUT3	34146
GLUT6	34147
GLUT3P1	34147
SLC2A3P	34147
GLUT4	34150
GEF	34151
HDBP1	34151
Si-1-2	34151
Si-1-2-19	34151
GLUT5	34152
GLUT9	34153
GLUT6	34153
HSA011372	34153
GLUT7	34154
GLUTX1	34155
GLUT8	34155
Glut9	34156
GLUTX	34156
URATv1	34156
GLUT10	34158
GLUT11	34159
GLUT10	34159
GLUT12	34160
GLUT8	34160
HMIT	34161
SLC2A3P3	34163
GLUT14	34163
CSNU1	34165
D2H	34165
RBAT	34165
ATR1	34165
NBAT	34165
MDU1	34166
4T2HC	34166
4F2	34166
NACAE	34166
CD98	34166
CD98HC	34166
4F2HC	34166
EPB3	34167
AE1	34167
DI	34167
WD	34167
RTA1A	34167
CD233	34167
FR	34167
SW	34167
WR	34167
kanadaptin	34168
HLC3	34168
EPB3L1	34171
AE2	34171
HKB3	34171
BND3L	34171
NBND3	34171
AE3	34172
SLC2C	34172
SLC4A5	34173
NBC1	34173
HNBC1	34173
NBC2	34173
pNBC	34173
hhNMC	34173
NBC4	34174
SLC4A6	34175
NBC3	34175
SBC2	34175
NBC3	34176
AE4	34177
NBCn2	34178
NCBE	34178
CHED2	34179
CDPD1	34179
dJ794I6.2	34179
BTR1	34179
NaBC1	34179
FECD4	34179
SGLT1	34180
D22S675	34180
NAGT	34180
SGLT2	34181
SMIT	34182
SMIT1	34182
SAAT1	34183
SGLT3	34183
DJ90G24.4	34183
RP1-90G24.10	34184
NIS	34186
SMVT	34187
hCHT	34188
CHT1	34188
AIT	34189
SGLT4	34190
SGLT5	34191
KST1	34192
SMIT2	34192
SGLT6	34192
MGC52019	34193
SMCT2	34193
GAT1	34194
GABATR	34194
GABATHG	34194
NET1	34196
NAT1	34196
SLC6A5	34196
NET	34196
DAT1	34197
DAT	34197
HTT	34198
OCD1	34198
5-HTT	34198
SERT1	34198
NET1	34199
GLYT2	34199
TAUT	34200
SLC6A6P	34201
PROT	34202
CRTR	34203
CT1	34203
GLYT1	34204
SLC6A10	34205
CT-2	34205
GAT3	34206
BGT-1	34207
GAT2	34209
hv7-3	34214
NTT73	34214
FLJ10316	34214
V7-3	34214
SBAT1	34214
NTT5	34215
FLJ31236	34218
Xtrp2	34218
XT3	34220
Xtrp3	34220
SIT1	34220
IMINO	34220
SLC6A21	34221
ERR	34222
ATRC1	34222
CAT-1	34222
HCAT1	34222
REC1L	34222
ATRC2	34223
CAT-2	34223
HCAT2	34223
CAT-3	34225
ATRC3	34225
FLJ14541	34225
HCAT3	34226
CAT-4	34226
VH	34226
LAT1	34227
E16	34227
D16S469E	34227
MPE16	34227
CD98	34227
LAT1-3TM	34228
MLAS	34228
IMAA	34229
hLAT1-3TM	34229
y+LAT-2	34230
KIAA0245	34230
LAT3	34230
LAT-2	34230
FLJ13291	34231
Iwr1	34231
LPI	34232
y+LAT-1	34232
LPI-PC1	34233
LAT2	34233
CSNU3	34234
asc-1	34235
xCT	34236
ENST00000512786	34237
AGT-1	34238
XAT2	34238
KIAA1613	34239
PPP1R142	34239
NCX1	34242
NCX2	34244
KIAA1087	34244
NCX3	34245
SLC24A6	34246
FLJ22233	34246
NCKX6	34246
NCLX	34246
APNH	34247
NHE1	34247
PPP1R143	34247
NHE2	34248
NHE3	34249
UC011CLY.2	34250
NHE3P	34251
SLC9A3P	34251
SLC9A3P4	34251
NHERF	34254
EBP50	34254
NHERF1	34254
SIP-1	34255
TKA-1	34255
NHERF-2	34255
E3KARP	34255
NHE4	34256
NHE5	34257
NHE6	34258
KIAA0267	34258
NHE7	34259
KIAA0939	34261
NHE8	34261
FLJ35613	34262
NHE9	34262
NHEDC1	34265
NHA1	34265
NHEDC1P1	34266
NHEDC1P2	34267
NHEDC2	34271
FLJ23984	34271
NHA2	34271
SLC9A10	34272
NHE	34272
SLC9A11	34273
MGC43026	34273
NTCP	34274
ASBT	34275
ISBT	34275
P3	34276
DXS253E	34276
MGC29802	34277
SOAT	34280
C4orf13	34281
MGC25043	34281
DKFZp566M114	34281
DKFZp313H0531	34281
DKFZp779O2438	34281
LSH	34282
NRAMP	34282
NRAMP1	34282
NRAMP2	34283
DCT1	34283
DMT1	34283
NKCC2	34284
NKCC1	34285
BSC	34285
BSC2	34285
PPP1R141	34285
NCCT	34286
KCC1	34287
KIAA1176	34288
KCC2	34288
RP11-465L10.10	34289
KCC3	34290
ACCPN	34290
KCC4	34291
DKFZP434F076	34291
CCC9	34292
CIP1	34293
RP11-126L15.4	34294
NaSi-1	34295
NAS1	34295
NaDC-1	34296
NADC3	34297
SDCT2	34297
SUT-1	34298
SUT1	34298
NACT	34299
INDY	34299
JK	34300
HsT1341	34300
RACH1	34300
RACH2	34300
HUT2	34301
UT2	34301
PEPT1	34303
HPECT1	34303
HPEPT1	34303
PEPT2	34304
PHT2	34305
hPTR3	34305
PHT1	34306
PTR4	34306
MCT	34308
MCT1	34308
ENST00000421157.1	34309
DXS128	34311
AHDS	34311
MRX22	34311
XPCT	34311
MCT8	34311
MCT7	34311
MCT3	34312
MCT4	34312
MCT4	34313
MCT5	34313
MCT5	34314
MCT6	34314
MCT6	34315
MCT7	34315
MCT2	34317
MCT3	34318
REMP	34318
C10orf36	34319
FLJ43803	34319
MCT9	34319
TAT1	34320
MCT10	34320
FLJ90193	34321
MCT11	34321
MCT12	34322
MCT13	34324
FLJ30794	34325
MCT14	34325
NPT1	34327
NAPI-1	34327
NPT3	34328
NPT4	34329
KIAA2138	34330
SIASD	34331
AST	34331
SD	34331
ISSD	34331
NSD	34331
SIALIN	34331
SLD	34331
DNPI	34332
VGLUT2	34332
BNPI	34333
VGLUT1	34333
DFNA25	34334
VGLUT3	34334
C20orf59	34335
FLJ23412	34335
VNUT	34335
VMAT1	34336
VAT1	34336
CGAT	34336
VMAT2	34337
SVMT	34337
SVAT	34337
VACHT	34338
C6orf192	34339
dJ55C23.6	34339
FOLT	34340
RFC1	34340
TRMA	34341
THTR1	34341
THTR2	34342
GLVR1	34343
PiT-1	34343
Glvr-1	34343
MLVAR	34347
GLVR2	34347
PiT-2	34347
Glvr-2	34347
Ram-1	34347
OCT1	34348
OCT2	34349
OCT3	34350
EMT	34350
DFNB60	34351
OCTN1	34351
MGC34546	34351
CDSP	34352
OCTN2	34352
SCD	34352
ROAT1	34353
PAHT	34353
OAT1	34353
NLT	34354
OAT2	34354
OAT3	34355
OAT4	34356
FLJ23666	34356
UST3	34356
OAT7	34356
OAT5	34357
hOAT5	34357
OAT4	34358
OAT4L	34359
RST	34359
URAT1	34359
ORCTL3	34360
OCTL1	34360
OCTL3	34360
OAT10	34360
ORCTL4	34361
OCTL2	34361
FLIPT1	34362
FLIPT2	34363
CT2	34363
OKB1	34363
OAT6	34363
BOCT	34364
BOIT	34364
NGALR	34364
ORCTL2	34365
BWSCR1A	34365
IMPT1	34365
SLC22A1L	34365
BWR1A	34365
TSSC5	34365
ITM	34365
BWSCR1B	34366
ORCTL2S	34366
SLC22A1LS	34366
BWR1B	34366
p27-BWR1B	34366
SLC22A20	34367
Oat6	34367
FLJ16331	34367
C6orf85	34368
FLJ22174	34368
MGC34821	34369
NET46	34369
UST6	34370
HIMTP	34370
MGC120420	34370
SLC23A2	34372
YSPL3	34372
SVCT1	34372
SLC23A1	34373
SVCT2	34373
KIAA0238	34373
YSPL2	34373
SVCT3	34374
FLJ31168	34374
Yspl1	34374
SLC23A4	34375
NCKX1	34376
NCKX	34376
RODX	34376
KIAA0702	34376
HsT17412	34376
CSNB1D	34376
NCKX2	34377
NCKX4	34380
JSX	34381
OCA6	34381
SLC20A3	34382
CTP	34382
ORNT2	34388
PHC	34389
FLJ40434	34390
PEO3	34393
PEO2	34393
ANT1	34393
T1	34393
ANT2	34394
T2	34394
2F1	34394
T3	34394
ANTP3	34396
bK250D10.4	34396
LOC344371	34397
ANTP1	34398
ANTP5	34400
TCAG_29001	34400
ANTP6	34401
ANTP7	34402
ANT3	34405
ANT3Y	34405
MGC17525	34405
SLC25A5L	34406
dJ1065O2.2	34406
DIC	34412
SLC20A4	34413
OGC	34413
Aralar	34414
CTLN2	34415
CITRIN	34415
ARALAR2	34415
BMCP1	34416
UCP5	34416
ORNT1	34418
HHH	34418
ORC1	34418
D13S327	34418
SLC25A15P	34419
SLC25A15PY1	34419
GDA	34424
D10S105E	34424
HGT.1	34424
ML7	34424
PMP34	34425
MCPHA	34428
DNC	34428
MUP1	34428
TPC	34428
CACT	34429
CAC	34429
CACTP	34430
SLC25A20P	34430
ODC1	34431
ODC	34431
GC1	34433
FLJ13044	34433
NET44	34433
EIEE3	34433
FLJ30339	34434
MGC2615	34434
APC2	34434
DKFZp586G0123	34435
APC1	34435
KIAA1896	34438
PCSCL	34438
MCSC	34438
HRCEG	34439
UCP4	34441
FLJ33552	34441
MRS3/4	34442
MRS4L	34442
C14orf69	34443
FLJ38975	34443
DKFZP434N1235	34446
ANT4	34446
MFTC	34447
MGC4399	34448
BMSC-MCP	34448
PNC1	34448
DKFZp781A10161	34449
RP11-169K16.4	34450
FLJ40217	34451
FLJ10618	34452
PNC2	34452
MSCP	34454
MFRN	34454
MFRN1	34454
HT015	34454
FLJ20551	34455
FLJ22407	34457
CGI-69	34457
MCFP	34460
FLJ40442	34461
MGC34725	34461
APC4	34461
MGC26694	34462
FLJ90431	34464
KIAA0446	34464
C14orf68	34467
FLJ44862	34469
HDMCP	34469
LINC01959	34470
MCART1	34471
MGC14836	34471
CG7943	34471
MCART3P	34472
bA707M13.1	34472
MCART4P	34473
MCART5P	34474
MCART2	34476
MCART6	34477
SAT-1	34479
EDM4	34479
DTD	34480
DTDST	34480
DRA	34481
CLD	34481
DFNB4	34482
PDS	34482
PRES	34484
DFNB61	34484
DKFZp586E1422	34485
SUT2	34486
FATP1	34492
FATP	34492
MGC71751	34492
FLJ00336	34492
ACSVL5	34492
FACVL1	34493
FATP2	34493
hFACVL1	34493
VLACS	34493
VLCS	34493
HsT17226	34493
ACSVL1	34493
FATP3	34494
MGC4365	34494
ACSVL3	34494
FATP4	34495
ACSVL4	34495
FATP5	34496
VLACSR	34496
VLCS-H2	34496
VLCSH2	34496
FACVL3	34496
FLJ22987	34496
ACSVL6	34496
ACSB	34496
FATP6	34497
VLCS-H1	34497
FACVL2	34497
ACSVL2	34497
CNT1	34498
CNT2	34499
SPNT1	34499
HCNT2	34499
HsT17153	34499
CNT3	34500
ENT1	34501
ENT2	34502
HNP36	34502
DER12	34502
ENT3	34503
FLJ11160	34503
FLJ34923	34504
ENT4	34504
ZNT1	34507
ZRC1	34507
ZNT2	34508
ZNT3	34509
ZNT4	34510
ZTL1	34511
ZnT-5	34511
FLJ12496	34511
FLJ12756	34511
ZNT5	34511
MGC5499	34511
ZNTL1	34511
FLJ31101	34512
ZNT6	34512
ZnTL2	34514
ZNT7	34514
ZnT-8	34515
ZNT8	34515
C4orf1	34516
HUEL	34516
ZNT9	34516
GAC63	34516
DKFZp547M236	34517
ZnT-10	34517
ZRC1	34517
ZNT8	34517
COPT1	34518
hCTR1	34518
CTR1	34518
SLC31A1P	34519
CTR1psi	34519
COPT2	34520
hCTR2	34520
CTR2	34520
VIAAT	34521
VGAT	34521
bA122O1.1	34521
ACATN	34522
SPG42	34522
AT-1	34522
AT1	34522
NPT2	34523
SLC17A2	34523
NAPI-3	34523
NPTIIa	34523
SLC11	34523
NAPI-3B	34524
NPTIIc	34525
FLJ38680	34525
CMPST	34526
hCST	34526
UGALT	34527
UGAT	34527
UGT	34527
UGT1	34527
UGT2	34527
UGTL	34527
FLJ20730	34530
UGTREL1	34531
UGTrel4	34532
C6orf196	34533
CGI-19	34533
dJ453H5.1	34533
PAPST2	34533
FLJ14697	34534
YEA4	34534
FUCT1	34535
FLJ11320	34535
C20orf5	34536
OVCOV1	34536
CGI-15	34536
bA394O2.1	34536
UGTREL7	34538
KIAA0260	34538
UGTrel8	34539
SQV7L	34539
FRCL1	34540
FLJ14251	34541
SLC35E2	34543
KIAA0447	34543
BLOV1	34545
C6orf169	34547
dJ230I3.1	34547
FLJ13018	34548
FLJ37712	34549
C14orf36	34551
FLJ37712	34551
FLJ22004	34552
C2orf18	34553
FLJ20555	34553
ANT2BP	34553
TANGO9	34553
TMEM20	34554
FLJ33990	34554
C10orf60	34554
TMEM22	34555
MGC3295	34555
DKFZp564K2464	34555
TMEM21A	34556
AMAC1	34556
FLJ40154	34556
AMAC1L1	34557
SLC35G4P	34557
AMAC	34558
AMAC1L2	34558
TMEM21B	34559
AMAC1L3	34559
LYAAT-1	34560
PAT1	34560
TRAMD3	34560
PAT2	34561
tramdorin	34561
TRAMD1	34561
PAT3	34562
TRAMD2	34562
tramdorin2	34562
PAT4	34563
FLJ38932	34563
FLJ00171	34565
DKFZp761N0624	34566
G6PT1	34567
G6PT2	34567
G6PT3	34567
GSD1b	34567
GSD1c	34567
GSD1d	34567
ATA1	34568
NAT2	34568
SAT1	34568
SAT2	34569
ATA2	34569
KIAA1382	34569
SNAT2	34569
G17	34570
SN1	34570
PAAT	34571
NAT3	34571
ATA3	34571
SN2	34572
JM24	34572
NAT-1	34573
FLJ10815	34574
FLJ90709	34576
MGC15523	34577
PP1744	34577
FLJ39822	34578
AVT2	34578
ZIRTL	34579
ZIP1	34579
ZIP2	34580
ZIP3	34581
AEZ	34582
ZIP4	34582
AWMS2	34582
LIV-1	34584
HKE4	34585
H2-KE4	34585
D6S2244E	34585
KE4	34585
RING5	34585
ZIP7	34585
BIGM103	34586
FLJ11274	34587
KIAA1265	34588
FLJ90515	34588
DKFZp564L2123	34588
C17orf26	34589
FLJ30499	34590
FLJ25785	34592
KIAA0062	34593
NET34	34593
ZIP14	34593
SLC11A3	34594
MTP1	34594
IREG1	34594
FPN1	34594
HFE4	34594
MgtE	34595
DKFZP434K0427	34596
FLJ20473	34597
POV1	34598
R00504	34598
PB39	34598
MGC34680	34599
SEEEG-1	34600
Eeg1	34600
DKFZp762A227	34600
FOAP-13	34600
PRO1659	34600
CDW92	34601
CDw92	34601
CTL1	34601
CHTL1	34601
CD92	34601
CTL2	34602
MGC45474	34603
CTL3	34603
LINC01057	34604
C6orf29	34606
NG22	34606
CTL4	34606
FLJ14491	34606
TPPT	34606
DFNA72	34606
MGC34032	34607
CTL5	34607
DNB5	34608
MATP	34609
AIM-1	34609
OCA4	34609
PCANAP6	34610
PCANAP2	34610
PCANAP8	34610
IPCA-6	34610
prostein	34610
IPCA-2	34610
IPCA-8	34610
KIAA1126	34611
HCP1	34612
MGC9564	34612
PCFT	34612
TSCOT	34613
Ly110	34613
DKFZp686A1775	34614
FLJ42613	34614
FLJ10847	34615
MATE1	34615
FLJ31196	34618
MATE2	34618
MATE2-K	34618
FLJ20489	34619
hHRG-1	34619
HRG1	34619
MFSD7	34620
FLJ22269	34620
LP2561	34620
DIRC2	34621
FLJ14784	34621
RCC4	34621
RAG1AP1	34622
SCP	34622
RP11-540D14.5	34622
slv	34622
RZPDo834D038D	34622
HsSWEET1	34622
SWEET1	34622
OSTalpha	34623
OSTbeta	34624
GPR172B	34625
FLJ10060	34625
GPCR42	34625
PAR2	34625
hRFT1	34625
RFVT1	34625
GPR172A	34626
FLJ11856	34626
PAR1	34626
GPCR41	34626
D15Ertd747e	34626
RFVT2	34626
hRFT3	34626
C20orf54	34627
bA371L19.1	34627
hRFT2	34627
RFVT3	34627
PQLC2	34628
FLJ20320	34628
LAAT-1	34628
LAAT1	34628
C3orf55	34629
PQLC2L	34629
PQLC1	34630
FLJ22378	34630
C2orf22	34631
PQLC3	34631
MGC33602	34631
SLC21A3	34632
OATP	34632
OATP1A2	34632
OATP-A	34632
SLC21A6	34633
OATP-C	34633
LST-1	34633
OATP1B1	34633
SLC21A8	34634
OATP8	34634
OATP1B3	34634
